대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
03,834,834. 효창공원앞역 3번출구 뒤,단체,\N,10대,2,109.01,0.98,4234.95,87
03,834,834. 효창공원앞역 3번출구 뒤,단체,\N,40대,2,91.6,0.83,3558.65,63
03,834,834. 효창공원앞역 3번출구 뒤,단체,F,20대,2,81.9,1.02,4400,42
03,834,834. 효창공원앞역 3번출구 뒤,단체,M,50대,2,142.12,1.22,5277.68,75
03,834,834. 효창공원앞역 3번출구 뒤,일일(비회원),\N,50대,1,27.28,0.25,1060,10
03,834,834. 효창공원앞역 3번출구 뒤,일일(비회원),\N,기타,20,1926.03,17.36,74826.88,1027
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),\N,10대,4,231.96,2.05,8840,90
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),\N,20대,46,4586.96,41.27,177935.18,1758
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),\N,30대,16,1881.64,15.68,67498.37,705
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),\N,40대,3,387.27,2.85,12270,70
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),\N,50대,1,149.43,1.54,6620,139
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),,20대,5,556.46,5.7,24553.23,213
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,10대,7,668.07,7.56,32681.63,309
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,20대,20,1865.14,19.32,83289.23,1133
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,30대,20,2354.38,21.39,92185.19,927
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,50대,2,201.64,1.82,7833.8,112
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,70대이상,1,314.34,1.94,8355.67,51
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),F,기타,10,813.24,7.86,33888.08,430
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,10대,6,268.15,2.23,9590.43,154
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,20대,23,1929.81,17.28,74509.05,838
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,30대,10,336.61,2.82,12128.53,164
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,40대,3,466.11,3.4,14675.73,109
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,50대,4,391.2,3.32,14277.22,226
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,60대,5,727.38,6.22,26839.87,196
03,834,834. 효창공원앞역 3번출구 뒤,일일(회원),M,기타,6,231.02,1.9,8161.26,71
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,10대,1,425.74,3.84,16540,108
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,20대,107,5736.76,58.27,251271.77,1932
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,30대,79,10662.38,93.63,403479.79,2819
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,40대,38,2417.53,19.77,85067.47,993
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,50대,17,2042.91,17.43,75077.95,384
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,60대,4,149.11,1.26,5415.9,146
03,834,834. 효창공원앞역 3번출구 뒤,정기,\N,70대이상,1,18.39,0.15,663.24,17
03,834,834. 효창공원앞역 3번출구 뒤,정기,,20대,13,257.59,2.92,12606.3,205
03,834,834. 효창공원앞역 3번출구 뒤,정기,,30대,21,1334.92,11.7,50497.63,340
03,834,834. 효창공원앞역 3번출구 뒤,정기,,40대,21,748.16,6.5,28099.7,282
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,20대,29,3102.8,30.6,131884.27,943
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,30대,35,3601.3,33.09,142633.93,938
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,40대,16,1380.83,13.81,59519.26,390
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,50대,51,3150.48,34.89,150568.69,970
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,60대,3,70.25,0.61,2624.71,78
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,70대이상,1,21.95,0.17,749.11,10
03,834,834. 효창공원앞역 3번출구 뒤,정기,F,기타,12,451.8,4.59,19862.76,264
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,10대,8,743.55,5.49,23679.78,178
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,20대,68,3222.66,27.11,117019.47,1341
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,30대,89,6642.04,51.96,223944.91,1949
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,40대,94,2957,21.45,92738.8,1258
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,50대,51,4029.1,29,124905.89,984
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,60대,51,1383.41,11.43,49145.71,523
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,70대이상,2,93.14,0.85,3660,37
03,834,834. 효창공원앞역 3번출구 뒤,정기,M,기타,44,3506.76,27.14,116899.19,702
03,835,835. 남영역 건너편,단체,F,10대,2,121.22,1.25,5370,45
03,835,835. 남영역 건너편,일일(비회원),\N,기타,8,704.81,6.34,27381.75,303
03,835,835. 남영역 건너편,일일(회원),\N,10대,1,75.93,0.68,2950,16
03,835,835. 남영역 건너편,일일(회원),\N,20대,32,2905.89,27.76,119732.62,1015
03,835,835. 남영역 건너편,일일(회원),\N,30대,12,908.14,7.77,33501.92,478
03,835,835. 남영역 건너편,일일(회원),\N,기타,1,10.93,0.11,460.14,8
03,835,835. 남영역 건너편,일일(회원),,20대,3,217.41,2.1,9052.25,67
03,835,835. 남영역 건너편,일일(회원),,50대,1,140.78,1.37,5925.28,69
03,835,835. 남영역 건너편,일일(회원),F,10대,5,205.19,1.82,7854.79,96
03,835,835. 남영역 건너편,일일(회원),F,20대,26,1119.24,10.73,46313.45,545
03,835,835. 남영역 건너편,일일(회원),F,30대,8,222.91,2.13,9144.32,112
03,835,835. 남영역 건너편,일일(회원),F,40대,4,161.6,1.75,7533.58,73
03,835,835. 남영역 건너편,일일(회원),F,50대,1,44.77,0.31,1330,15
03,835,835. 남영역 건너편,일일(회원),F,기타,11,493.79,4.84,20839.17,301
03,835,835. 남영역 건너편,일일(회원),M,10대,1,96.18,0.94,4048.11,33
03,835,835. 남영역 건너편,일일(회원),M,20대,27,1187.88,10.17,43841.84,498
03,835,835. 남영역 건너편,일일(회원),M,30대,7,397.78,3.15,13529.14,141
03,835,835. 남영역 건너편,일일(회원),M,40대,2,140.26,1.14,4931.52,40
03,835,835. 남영역 건너편,일일(회원),M,50대,11,930.74,8.26,35673.93,372
03,835,835. 남영역 건너편,일일(회원),M,기타,7,570.71,4.29,18529,138
03,835,835. 남영역 건너편,정기,\N,10대,5,69.88,0.83,3571.49,40
03,835,835. 남영역 건너편,정기,\N,20대,66,2991.81,26.08,112717.98,1067
03,835,835. 남영역 건너편,정기,\N,30대,48,3480.8,28.32,122065.4,836
03,835,835. 남영역 건너편,정기,\N,40대,24,1779.81,15.03,64847.69,568
03,835,835. 남영역 건너편,정기,\N,50대,14,723.8,6.24,26904.55,249
03,835,835. 남영역 건너편,정기,\N,60대,2,274.47,2.11,9110,68
03,835,835. 남영역 건너편,정기,\N,기타,31,945.68,9.53,40940.43,332
03,835,835. 남영역 건너편,정기,,20대,19,480.76,4.54,19535.48,188
03,835,835. 남영역 건너편,정기,,30대,15,296.11,2.57,11056.6,202
03,835,835. 남영역 건너편,정기,,40대,1,221.04,1.99,8587.53,42
03,835,835. 남영역 건너편,정기,F,10대,1,28.44,0.29,1260,10
03,835,835. 남영역 건너편,정기,F,20대,43,1047.97,10.96,47385.78,803
03,835,835. 남영역 건너편,정기,F,30대,33,915.48,10.38,44827.89,444
03,835,835. 남영역 건너편,정기,F,40대,25,1873.86,17.64,76065.6,854
03,835,835. 남영역 건너편,정기,F,50대,3,178.6,1.71,7340,65
03,835,835. 남영역 건너편,정기,F,70대이상,3,108.75,1.22,5260,61
03,835,835. 남영역 건너편,정기,F,기타,14,532.81,4.89,21067.07,269
03,835,835. 남영역 건너편,정기,M,10대,4,253.51,1.83,7903.52,71
03,835,835. 남영역 건너편,정기,M,20대,74,2376.88,18.6,80137.83,681
03,835,835. 남영역 건너편,정기,M,30대,85,2637.58,21.83,94119.46,1516
03,835,835. 남영역 건너편,정기,M,40대,54,2911.75,21.68,93439.56,829
03,835,835. 남영역 건너편,정기,M,50대,51,5340.49,45.83,197487.55,1643
03,835,835. 남영역 건너편,정기,M,60대,43,2082.05,18.35,79078.56,832
03,835,835. 남영역 건너편,정기,M,70대이상,6,69.99,0.59,2560,131
03,835,835. 남영역 건너편,정기,M,기타,17,504.48,4.03,17355.26,176
03,836,836. 현대자동차서비스 앞,단체,\N,20대,2,125.8,0.97,4180,101
03,836,836. 현대자동차서비스 앞,단체,\N,40대,5,1854.64,15.86,68366.29,511
03,836,836. 현대자동차서비스 앞,단체,\N,기타,1,8.79,0.08,341.55,4
03,836,836. 현대자동차서비스 앞,단체,F,40대,1,142.78,1.29,5546.87,40
03,836,836. 현대자동차서비스 앞,단체,M,20대,4,179.02,1.44,6192.87,52
03,836,836. 현대자동차서비스 앞,단체,M,30대,2,403.86,3.64,15689.83,111
03,836,836. 현대자동차서비스 앞,단체,M,50대,1,212.73,1.83,7900,73
03,836,836. 현대자동차서비스 앞,일일(비회원),\N,기타,24,5335.61,48.11,207289.77,1926
03,836,836. 현대자동차서비스 앞,일일(회원),\N,10대,3,792.14,6.71,28934.07,129
03,836,836. 현대자동차서비스 앞,일일(회원),\N,20대,32,5288.52,47.2,203442.29,1590
03,836,836. 현대자동차서비스 앞,일일(회원),\N,30대,14,2869.7,25.99,111944.77,693
03,836,836. 현대자동차서비스 앞,일일(회원),\N,40대,3,837.02,6.93,29876.36,230
03,836,836. 현대자동차서비스 앞,일일(회원),\N,50대,16,2524.94,27.13,116984.43,743
03,836,836. 현대자동차서비스 앞,일일(회원),\N,60대,3,697.75,6.28,27107.5,159
03,836,836. 현대자동차서비스 앞,일일(회원),\N,기타,4,624.56,5.98,25797.65,151
03,836,836. 현대자동차서비스 앞,일일(회원),,20대,7,634.17,6.78,29252.21,207
03,836,836. 현대자동차서비스 앞,일일(회원),,30대,2,327.43,3.34,14386.5,151
03,836,836. 현대자동차서비스 앞,일일(회원),F,10대,6,1045.91,10.57,45609.13,441
03,836,836. 현대자동차서비스 앞,일일(회원),F,20대,39,6655.19,63.65,274362.37,2102
03,836,836. 현대자동차서비스 앞,일일(회원),F,30대,15,3017.2,27.81,119813.24,838
03,836,836. 현대자동차서비스 앞,일일(회원),F,40대,9,2139.91,21.54,92813.13,779
03,836,836. 현대자동차서비스 앞,일일(회원),F,50대,3,447.34,4.3,18521.14,169
03,836,836. 현대자동차서비스 앞,일일(회원),F,60대,2,580.73,6.81,29330,199
03,836,836. 현대자동차서비스 앞,일일(회원),F,기타,11,1389.41,12.76,55020.92,597
03,836,836. 현대자동차서비스 앞,일일(회원),M,10대,9,2404.37,19.29,83184.3,604
03,836,836. 현대자동차서비스 앞,일일(회원),M,20대,20,4096.7,34.04,146799.86,1047
03,836,836. 현대자동차서비스 앞,일일(회원),M,30대,7,567.64,4.5,19380.19,255
03,836,836. 현대자동차서비스 앞,일일(회원),M,40대,7,1023.03,7.79,33562.94,255
03,836,836. 현대자동차서비스 앞,일일(회원),M,50대,6,1234.67,9.46,40790.83,404
03,836,836. 현대자동차서비스 앞,일일(회원),M,60대,1,168.05,1.49,6430,65
03,836,836. 현대자동차서비스 앞,일일(회원),M,기타,7,803.49,7.47,32210.71,329
03,836,836. 현대자동차서비스 앞,정기,\N,20대,36,7037.2,55.78,240557.7,1774
03,836,836. 현대자동차서비스 앞,정기,\N,30대,28,10790.83,74.32,320259.98,1647
03,836,836. 현대자동차서비스 앞,정기,\N,40대,23,2997.42,25.41,109546.31,763
03,836,836. 현대자동차서비스 앞,정기,\N,50대,37,4664.08,41.8,180197.02,1078
03,836,836. 현대자동차서비스 앞,정기,\N,60대,12,2203.77,19.88,85616.49,576
03,836,836. 현대자동차서비스 앞,정기,\N,70대이상,1,475.4,4.49,19362.83,98
03,836,836. 현대자동차서비스 앞,정기,,20대,9,377.16,3.37,14521.9,132
03,836,836. 현대자동차서비스 앞,정기,,30대,2,506.31,4.48,19320,103
03,836,836. 현대자동차서비스 앞,정기,,40대,6,715.24,6.15,26490.57,170
03,836,836. 현대자동차서비스 앞,정기,,50대,2,193.38,1.74,7513.01,68
03,836,836. 현대자동차서비스 앞,정기,F,10대,2,423.65,4.37,18831.41,143
03,836,836. 현대자동차서비스 앞,정기,F,20대,30,5057.6,46.48,200287.46,1434
03,836,836. 현대자동차서비스 앞,정기,F,30대,14,1410.17,13.73,59175.4,452
03,836,836. 현대자동차서비스 앞,정기,F,40대,13,2406.22,24.45,105454.53,731
03,836,836. 현대자동차서비스 앞,정기,F,50대,29,2987.56,27.92,120308.4,952
03,836,836. 현대자동차서비스 앞,정기,F,60대,9,1400.9,14.23,61299.82,530
03,836,836. 현대자동차서비스 앞,정기,F,기타,9,1683.76,16.5,71053.37,426
03,836,836. 현대자동차서비스 앞,정기,M,10대,1,257.83,1.84,7940,54
03,836,836. 현대자동차서비스 앞,정기,M,20대,25,3780.43,31.51,135907.4,922
03,836,836. 현대자동차서비스 앞,정기,M,30대,29,5876.31,42.47,183133.27,1049
03,836,836. 현대자동차서비스 앞,정기,M,40대,53,9921.08,68.42,295204.96,1740
03,836,836. 현대자동차서비스 앞,정기,M,50대,9,1488.02,12.24,52814.46,245
03,836,836. 현대자동차서비스 앞,정기,M,60대,46,6793.74,63.58,273922.71,2398
03,836,836. 현대자동차서비스 앞,정기,M,70대이상,1,115.32,1.04,4480,41
03,836,836. 현대자동차서비스 앞,정기,M,기타,17,4712.82,39.34,169634.84,1038
03,837,837. 한남나들목 입구,단체,\N,20대,2,168.96,1.8,7757.21,105
03,837,837. 한남나들목 입구,단체,\N,40대,9,1303.42,11.47,49457.94,548
03,837,837. 한남나들목 입구,단체,\N,50대,2,512.36,4.17,17970,127
03,837,837. 한남나들목 입구,단체,F,20대,2,116.9,1.06,4541.4,91
03,837,837. 한남나들목 입구,단체,F,40대,8,970.28,10.74,46331.69,528
03,837,837. 한남나들목 입구,단체,F,50대,4,489.22,4.41,19006.04,177
03,837,837. 한남나들목 입구,단체,F,기타,2,156.31,1.31,5638.59,137
03,837,837. 한남나들목 입구,단체,M,20대,2,40.69,0.32,1370,114
03,837,837. 한남나들목 입구,단체,M,30대,2,223.5,1.54,6640,89
03,837,837. 한남나들목 입구,단체,M,40대,7,1062.2,8.98,38769.35,335
03,837,837. 한남나들목 입구,일일(비회원),\N,20대,1,254.31,2.29,9880,62
03,837,837. 한남나들목 입구,일일(비회원),\N,기타,36,6242.86,56.28,242535.7,2059
03,837,837. 한남나들목 입구,일일(비회원),F,기타,1,134.33,1.21,5218.87,49
03,837,837. 한남나들목 입구,일일(회원),\N,10대,5,611.83,5,21558.27,115
03,837,837. 한남나들목 입구,일일(회원),\N,20대,93,14360.23,130.96,564418.37,4448
03,837,837. 한남나들목 입구,일일(회원),\N,30대,46,4774.57,47.24,203725.21,2100
03,837,837. 한남나들목 입구,일일(회원),\N,40대,13,1750.99,16.47,71013.32,560
03,837,837. 한남나들목 입구,일일(회원),\N,50대,2,465.48,3.92,16927.1,79
03,837,837. 한남나들목 입구,일일(회원),\N,60대,2,230.14,2.26,9766.44,61
03,837,837. 한남나들목 입구,일일(회원),\N,기타,3,323.04,3.15,13595.98,120
03,837,837. 한남나들목 입구,일일(회원),,20대,11,2108.53,19.68,84808.64,812
03,837,837. 한남나들목 입구,일일(회원),,30대,5,538.29,5.03,21691.22,221
03,837,837. 한남나들목 입구,일일(회원),F,10대,5,444.9,4.35,18754.27,243
03,837,837. 한남나들목 입구,일일(회원),F,20대,79,11447.51,112.69,485519.67,4031
03,837,837. 한남나들목 입구,일일(회원),F,30대,26,2920.72,29.15,125694.89,1118
03,837,837. 한남나들목 입구,일일(회원),F,40대,11,2497.01,23.99,103418.1,881
03,837,837. 한남나들목 입구,일일(회원),F,50대,5,528.71,5.74,24756.42,367
03,837,837. 한남나들목 입구,일일(회원),F,60대,2,258.86,2.52,10873.74,66
03,837,837. 한남나들목 입구,일일(회원),F,기타,22,3640.63,35.56,153255.18,1177
03,837,837. 한남나들목 입구,일일(회원),M,10대,28,4133.08,32.83,141524.94,1070
03,837,837. 한남나들목 입구,일일(회원),M,20대,44,7188.91,57.6,248174.13,1844
03,837,837. 한남나들목 입구,일일(회원),M,30대,32,6237.67,47.87,206380.51,1516
03,837,837. 한남나들목 입구,일일(회원),M,40대,10,2713.08,21.71,93526.08,519
03,837,837. 한남나들목 입구,일일(회원),M,50대,8,1616.15,13.44,57918.7,472
03,837,837. 한남나들목 입구,일일(회원),M,60대,3,637.67,5.75,24745.05,478
03,837,837. 한남나들목 입구,일일(회원),M,기타,15,1452.56,12.07,52028.06,422
03,837,837. 한남나들목 입구,정기,\N,10대,6,404.02,3.36,14539.55,151
03,837,837. 한남나들목 입구,정기,\N,20대,124,17172.11,155.89,671872.14,3957
03,837,837. 한남나들목 입구,정기,\N,30대,116,14750.29,137.4,592015.06,3609
03,837,837. 한남나들목 입구,정기,\N,40대,28,8491.97,80.56,347327.72,2009
03,837,837. 한남나들목 입구,정기,\N,50대,42,10413.74,77.74,335195.47,1785
03,837,837. 한남나들목 입구,정기,\N,60대,23,2002.73,17.69,76271.19,569
03,837,837. 한남나들목 입구,정기,\N,기타,1,121.65,1.19,5120,28
03,837,837. 한남나들목 입구,정기,,20대,2,103.35,0.98,4243.26,30
03,837,837. 한남나들목 입구,정기,,30대,5,650.14,4.83,20812.02,150
03,837,837. 한남나들목 입구,정기,,40대,3,376.97,3,12945.19,60
03,837,837. 한남나들목 입구,정기,,50대,5,585.63,4.9,21112.62,171
03,837,837. 한남나들목 입구,정기,F,10대,1,186.46,1.68,7243.96,33
03,837,837. 한남나들목 입구,정기,F,20대,41,5241.55,52.2,225039.81,1653
03,837,837. 한남나들목 입구,정기,F,30대,85,14228.14,142.89,615890.25,3564
03,837,837. 한남나들목 입구,정기,F,40대,35,7737.24,81.75,352457.99,1816
03,837,837. 한남나들목 입구,정기,F,50대,39,7397.16,76.05,327739.81,2013
03,837,837. 한남나들목 입구,정기,F,60대,1,294.66,2.47,10630,101
03,837,837. 한남나들목 입구,정기,F,기타,14,2898.4,27.12,116920.59,635
03,837,837. 한남나들목 입구,정기,M,10대,8,675.16,5.76,24877.87,193
03,837,837. 한남나들목 입구,정기,M,20대,75,7897.17,64.83,279456.3,1994
03,837,837. 한남나들목 입구,정기,M,30대,134,13460.23,108.19,466348.98,2984
03,837,837. 한남나들목 입구,정기,M,40대,73,13591.48,101.15,435803.19,2702
03,837,837. 한남나들목 입구,정기,M,50대,35,5969,47.29,203885.4,1598
03,837,837. 한남나들목 입구,정기,M,60대,7,1315.1,11.72,50498.99,300
03,837,837. 한남나들목 입구,정기,M,기타,52,9022.01,74.06,319268.01,2364
03,838,838. 숙대입구역 4번출구,단체,M,30대,1,274.29,2.06,8880,49
03,838,838. 숙대입구역 4번출구,단체,M,40대,6,671.93,6.06,26104.7,314
03,838,838. 숙대입구역 4번출구,단체,M,기타,3,64.39,0.63,2710,89
03,838,838. 숙대입구역 4번출구,일일(비회원),\N,기타,17,1084.94,9.77,42149.47,471
03,838,838. 숙대입구역 4번출구,일일(회원),\N,20대,26,3743.01,30.67,132171.29,881
03,838,838. 숙대입구역 4번출구,일일(회원),\N,30대,11,1330.49,9.83,42330.83,314
03,838,838. 숙대입구역 4번출구,일일(회원),\N,40대,3,209.25,1.59,6812.89,47
03,838,838. 숙대입구역 4번출구,일일(회원),\N,50대,2,146.36,1.3,5600,34
03,838,838. 숙대입구역 4번출구,일일(회원),\N,기타,1,18.72,0.18,788.03,11
03,838,838. 숙대입구역 4번출구,일일(회원),,20대,1,72.92,0.69,2970,31
